date,title,description
14.10.2021,"Рост ВВП стран ЕАЭС в первом полугодии составил 4,5%",Но внешние риски и факторы неопределенности все еще высоки
14.10.2021,Аскар Мамин проверил крупные проекты транспортной инфраструктуры,В текущем году в Казахстане строят и реконструируют более 8 тысяч километров автодорог
14.10.2021,Важно ускорить транспортную интеграцию в ЕАЭС,Касым-Жомарт Токаев рекомендовал профильным ведомствам стран ЕАЭС наладить более тесное сотрудничество
14.10.2021,В ЕАЭС дефицит крупных совместных инвестпроектов,"Президент Казахстана Касым-Жомарт Токаев считает, что потенциал промышленного сотрудничества еще не раскрыт"
14.10.2021,Акции КазТрансГаза переданы Самрук-Казыне,"Ранее президент поручил на базе КТГ создать национального оператора по разведке, добыче и транспортировке газа"
14.10.2021,Казахстан может стать крупнейшим производителем «зеленого» водорода в мире,Его выпуск планируют наладить немецкие инвесторы в Мангистауской области
14.10.2021,"За 7 месяцев Казахстан экспортировал мебель на $3,6 млн","Основные рынки сбыта - Узбекистан, Россия и Кыргызстан"
14.10.2021,Какие инвестиционные проекты реализуют в Алматинской области,Глава региона встретился с представителями нескольких компаний
14.10.2021,Как изменились цены на продукты в Алматы,"Подешевели картофель, морковь, лук, помидоры"
14.10.2021,"За 8 месяцев инвестиции в госуправление и оборону снизились на 40,6%",Наибольший объем вложений пришелся на Атыраускую область
13.10.2021,Казахстан предложил Израилю список товаров на $320 млн,В перечень включили 70 наименований продукций казахстанских предприятий
13.10.2021,РК понадобится $650 млрд для достижения углеродной нейтральности,Такую сумму в течение 40 лет необходимо инвестировать в низкоуглеродные технологии
13.10.2021,Экспорт из Казахстана в Монголию за 8 месяцев вырос на 46%,"Были увеличены поставки оборудования, пшеницы, яиц, нефтепродуктов"
13.10.2021,В РК хотят наладить производство контейнеров для сыпучих грузов,"Заинтересованность проявляет компания «Феско», рассказал  Берик Камалиев"
13.10.2021,Более тысячи тонн овощей и фруктов пытались незаконно ввезти в РК,"На предпринимателей наложены административные штрафы на 4,2 млн тенге"
13.10.2021,Air Astana запустит прямые рейсы в Пхукет,Полеты будут выполнять два раза в неделю
13.10.2021,В РК доля теневого оборота ювелирных изделий доходит до 90% - депутат,Отменить НДС при покупке ювелирными предприятиями аффинированного золота просит Дания Еспаева
13.10.2021,В Казахстане планируют вновь запретить вывоз макулатуры,В министерстве индустрии и инфраструктурного развития объяснили это решение
13.10.2021,"В январе-августе объем оптовой торговли составил 16,7 трлн тенге","Лидируют Алматы, Нур-Султан и Атырауская область"
13.10.2021,Рекорды алюминия: плюсы и минусы для Казахстана,О перспективах алюминиевой промышленности рассказали эксперты QazIndustry
12.10.2021,"МВФ улучшил прогноз роста ВВП Казахстана в 2021 году с 3,2% до 3,3%",Об этом говорится в октябрьском обзоре мировой экономики
12.10.2021,КазМунайГаз запустит первую водородную АЗС в Казахстане,Пилотный проект включает в себя два этапа
12.10.2021,Как Минэнерго решает вопрос с дизтопливом,"По словам Асета Магауова, общий остаток топлива в стране составляет почти 215 тысяч тонн"
12.10.2021,Инвестиции в АПК выросли за год более чем на 40%,При этом 96% капвложений обеспечены собственными средствами предприятий и небанковскими займами
12.10.2021,Казахстан и Башкортостан подписали Дорожную карту сотрудничества,Документ предполагает увеличение взаимного товарооборота
12.10.2021,Из Нур-Султана и Алматы откроют рейсы в Калининград,С 4 ноября полеты начнет выполнять российская авиакомпания «Северный ветер»
12.10.2021,"За 7 месяцев Казахстан экспортировал пшеницы на $727,8 млн","Рост в натуральном выражении составил 24,8%, в денежном – на 30,6%"
12.10.2021,Казахстан становится одним из важных игроков финансового рынка Евразии - президент,Глава РК призвал партнеров по СВМДА активнее использовать возможности Международного финцентра «Астана»
12.10.2021,Правительство утвердило Нацпроект по развитию АПК,"За пять лет планируют реализовать 582 инвестиционных проекта на 4,1 трлн тенге"
12.10.2021,В сфере госзакупок выявлено более 32 тысяч нарушений,О результатах проверок за 9 месяцев 2021 года сообщил министр финансов
12.10.2021,Репутация – ключевой ориентир для инвесторов,"Кому можно и кому нельзя доверять в мире инвестиций, чтобы не потерять, а приумножить свой капитал?"
12.10.2021,Крупный турецкий фармзавод подписал контракт с казахстанским дистрибьютором,На рынок Казахстана будут поставлять 13 витаминно-минеральных комплексов
12.10.2021,Миннацэкономики разработало три национальных проекта,"Сколько средств предусмотрено на их реализацию, рассказал Асет Иргалиев"
12.10.2021,В Нацбанке назвали ключевые факторы для обуздания инфляции,За сентябрь годовая инфляция ускорилась в 13 из 17 регионов
12.10.2021,"За девять месяцев ВВП Казахстана вырос на 3,4%","Среди отраслей высокие темпы роста показывают информация и связь, строительство, торговля и обрабатывающая промышленность"
12.10.2021,Для чего в Алматы строят торгово-распределительную сеть,Ввод в эксплуатацию ожидается в начале 2023 года
11.10.2021,"РК увеличила в июле поставки нефти в Турцию в 1,7 раза",Такие данные опубликовал совет по регулированию энергетического рынка страны
11.10.2021,Аскар Мамин и руководство Chevron обсудили ряд проектов,"Также темами встречи стали применение современных технологий, социальные проекты, соблюдение высоких стандартов в области охраны здоровья и безопасности труда"
11.10.2021,В Тегеране свои товары представят 20 казахстанских компаний,"Казахстан может нарастить экспорт в Иран до $162,3 млн"
11.10.2021,"За 7 месяцев товарооборот между РК и КНР составил $9,8 млрд",В I полугодии валовой приток прямых китайских инвестиций в Казахстан превысил 508 млн долларов
11.10.2021,Каких специалистов не хватает в Казахстане,В сентябре на Электронной бирже труда было размещено почти 138 тысяч вакансий
11.10.2021,РК и ОАЭ реализуют совместные проекты на сумму свыше $6 млрд,Подписано межправительственное соглашение о партнерстве в развитии приоритетных отраслей экономики
09.10.2021,"За 7 месяцев товарооборот сельхозпродукции между Казахстаном и Россией превысил $1,4 млрд",МСХ РК предлагает ускорить процедуру досмотра грузов на границе с РФ
09.10.2021,"За неделю социально значимые товары подорожали на 0,2%","В Мангистауской области зафиксирован рост цен на яйца сразу на 21,8%"
09.10.2021,На 100% обеспечить Казахстан местной молочной продукцией планируется за 3 года,Катарские инвесторы вложат средства в строительство молочно-товарных ферм в РК
08.10.2021,Долю ВИЭ планируют увеличить до 6% в 2023 году,Ранее предполагалось достичь такого показателя в 2025 году
08.10.2021,Глава Нацбанка отчитался перед президентом,Ерболат Досаев сообщил о мерах антиинфляционного реагирования
08.10.2021,В Нацбанке рассказали об инфляционных ожиданиях населения,"Доля респондентов, ожидающих ускорения и сохранения темпов инфляции, снизилась до 59%"
08.10.2021,За 27 лет АБР вложил в экономику Казахстана почти $6 млрд,Готовится новая Стратегия странового партнерства между РК и банком на 2022-2026 годы
08.10.2021,"Величина прожиточного минимума в сентябре составила 40,2 тысячи тенге","С начала года показатель сократился на 2,3%"
08.10.2021,«АрселорМиттал Темиртау» завершает строительство нового ствола на шахте Тентекская,Представители «Золотого партнера» Международного горно-металлургического конгресса рассказали о реализации проекта
08.10.2021,"Казахстан планирует запустить проекты ВИЭ стоимостью $2,5 млрд",Суммарная мощность превысит 2 ГВт
07.10.2021,В Алматы проходит Евразийский антимонопольный форум,Эксперты из 7 стран обсуждают новые подходы к оценке состояния конкуренции  и проведению расследований
07.10.2021,В Нацпалате обсудили концепцию развития туризма,Предприниматели озвучили дополнительные предложения
07.10.2021,"Объем услуг по аренде, прокату и лизингу сократился на 16%",После многолетнего роста в секторе зафиксирован спад
07.10.2021,Холдинг «Байтерек» налаживает сотрудничество с польскими компаниями,Казахстанская делегация приняла участие в Экономическом форуме «Польша – Казахстан»
06.10.2021,ЕАБР готов прокредитовать реконструкцию водовода Астрахань-Мангышлак,Водовод является единственным централизованным источником подачи воды для ряда районов Атырауской и Мангистауской областей
06.10.2021,Айдар Арифханов пригласил испанских бизнесменов инвестировать в Казахстан,В Мадриде состоялось заседание Делового совета «Казахстан – Испания»
06.10.2021,Депутат предложил ввести спецтариф для майнинговых ферм,"Жамбыл Ахметбеков считает, что приток в РК иностранных майнеров оказывает существенное влияние на объем потребления энергии"
06.10.2021,В 8 регионах торговые сети завышали цены на продукты,Антимонопольный орган провел анализ по 13 социально значимым продовольственным товарам
06.10.2021,Проверить поставщиков ГСМ на предмет ценового сговора просит депутат,"Стоимость дизтоплива выросла до 240-285 тенге за литр, отметил Серик Ерубаев"
06.10.2021,Ставка кредитования промышленно-инновационных проектов не превысит 3%,Глава МИИР представил в мажилисе законопроект «О промышленной политике»
06.10.2021,Самые высокие зарплаты у работников финансовой и страховой сфер,"Самые низкие - в сфере сельского, лесного и рыбного хозяйства"
06.10.2021,Уровень бедности в РК останется выше допандемического уровня,Об этом говорится в новом докладе Всемирного банка об экономике Европы и Центральной Азии
05.10.2021,В ЕАЭС разработают рекомендации для развития селекции и семеноводства,В 2020 году страны Союза импортировали семена овощей на сумму свыше 140 млн долларов
05.10.2021,В ЕАЭС урегулируют вопрос взимания НДС при взаимной электронной торговле,Соответствующие предложения на уровне вице-премьеров стран Союза будут рассмотрены в 2022 году
05.10.2021,"KazakhExport предоставлена госгарантия на 100,2 млрд тенге",Постановление об этом вынесло правительство
05.10.2021,Alstom увеличит локализацию производства комплектующих в РК до 50%,Аскар Мамин встретился с главой французского машиностроительного концерна
05.10.2021,"За 7 месяцев импорт моркови в Казахстан вырос на 83,3%",Свежие овощи подорожали более чем на 30% за год
05.10.2021,До 2030 года площадь орошаемых земель доведут до 3 млн га,В 7 областях поэтапно проведут реконструкцию и восстановление 120 оросительных каналов
05.10.2021,В Жанаозене построят новый газоперерабатывающий завод,Предприятие будет спроектировано по мировым стандартам
05.10.2021,"На развитие субзон СЭЗ «Морпорт Актау» выделят 9,6 млрд тенге",Завершение инфраструктуры позволит наполнить субзоны №2 и №4 проектами с привлечением инвестиций на 327 млрд тенге
05.10.2021,"С 2028 года в Мангистауской области планируют увеличить добычу нефти до 19,5 млн тонн",Это связано с освоением месторождений «Хазар» и «Каламкас-море»
05.10.2021,"До 2025 года в развитие Мангистауской области вложат 2,1 трлн тенге",Предусмотрено строительство нескольких заводов
04.10.2021,Определена квота Казахстана на добычу нефти в октябре,В Минэнерго сообщили об итогах заседания стран-участниц соглашения ОПЕК+
04.10.2021,Президенту представили инвестпроекты Жамбылской области,"До 2025 года в регионе планируют реализовать 107 проектов на 2,5 трлн тенге"
04.10.2021,Центрально-Азиатский торговый форум проходит в онлайн-формате,Ежегодный форум традиционно проходит при содействии USAID
04.10.2021,Инфляция «съела» номинальный рост зарплат в сфере HoReCa,"По итогам второго квартала 2021 года в секторе было занято 185,5 тысячи человек"
04.10.2021,Как решают проблемы предпринимателей Алматы,В городе действует пул алматинских предпринимателей
04.10.2021,Цены на макаронные изделия выросли на 11% за год,В то же время производство в секторе упало сразу на 13%
04.10.2021,В Алматы цены на 19 продуктов останутся фиксированными до конца года,Соглашения достигнуты с производителями и торговыми сетями
02.10.2021,"С начала года цены на продукты выросли на 9,6%",Аскар Мамин провел совещание по вопросам регулирования цен на социально значимые продовольственные товары
02.10.2021,Зарплаты в сфере госуправления и обороны выросли на 13% за год,Их покупательная способность — на 5%
01.10.2021,Дефицита авиатоплива не ожидается – КазМунайГаз,Ранее о возможной нехватке топлива заявили в авиакомпании Air Astana
01.10.2021,Павлодарский НХЗ внес коррективы в план ремонта,Установку первичной переработки нефти остановят на 10 дней позже
01.10.2021,Ежегодный Центрально-Азиатский торговый форум стартует 4 октября,Спикерами форума выступят более 80 экспертов из разных стран мира
01.10.2021,Из-за большого объема импорта товаров Казахстан импортирует и инфляцию,"Эксперты прокомментировали рост инфляции по итогам сентября до 8,9%"
01.10.2021,В Алматы в ноябре начнут строить оптово-распределительный центр,Сумма инвестиций в проект составит 35 млрд тенге
01.10.2021,"Инвестиции в разработку Актогайского месторождения достигли $3,2 млрд",Президент принял участие в церемонии открытия второй обогатительной фабрики ГОК
01.10.2021,Инфляция в Казахстане вновь выросла,"По итогам сентября показатель составил 8,9%"
01.10.2021,Доходы государственного бюджета выросли на 5% за год,"За январь–июль показатель составил 8,4 трлн тенге"
30.09.2021,Доступ личных подсобных хозяйств к мерам господдержки расширят,Этому поспособствует разработка законопроекта о ЛПХ
30.09.2021,«Лукойл» примет участие в разработке двух месторождений на Каспии,Об этом на Форуме межрегионального сотрудничества Казахстана и России сообщил Касым-Жомарт Токаев
30.09.2021,Россия готова оказать содействие Казахстану в строительстве АЭС,"Речь идет о создании целой отрасли, сказал президент РФ Владимир Путин"
30.09.2021,РФ предложили принять программу развития мультимодальных перевозок,"Ключевые экспортеры ищут альтернативы традиционным маршрутам, сказал Касым-Жомарт Токаев"
30.09.2021,"В Казахстане работают более 7,5 тысячи российских предприятий",Касым-Жомарт Токаев призвал партнеров из РФ к реализации новых проектов
30.09.2021,За 8 месяцев производство рыбы в Казахстане снизилось на 39%,Цены на морепродукты растут
29.09.2021,"В столице для сдерживания цен на продукты выделят 2,7 млрд тенге",О принимаемых мерах рассказал аким Алтай Кульгинов
29.09.2021,DHL построит складские помещения в аэропорту Нур-Султана,Сумма инвестиций в проект составит 4 млрд тенге
29.09.2021,Для стабилизации цен дизтопливо необходимо импортировать,Такое мнение высказали представители крупных сетей АЗС
29.09.2021,В Минэнерго объяснили рост цен на дизельное топливо,"Потребление топлива в 2021 году резко выросло из-за транзитных перевозок, отметили в ведомстве"
29.09.2021,Сколько тратят казахстанские семьи на платные услуги?,"Расходы домохозяйств в секторе за квартал сократились, однако по некоторым направлениям отмечен ощутимый рост затрат"
29.09.2021,В каких странах самые дорогие и дешевые овощи?,За овощную корзину в Казахстане в среднем придется заплатить 1 372 тенге — это 24 место из 98 стран
28.09.2021,Казахстан возобновил поставки муки и зерна в Афганистан,"Проблемные вопросы по оплате и возвратности вагонов решены, уточнили в Минсельхозе"
28.09.2021,Резкого роста цен на хлеб не будет - Минсельхоз,"По данным ведомства, в стране намолочено 15 млн тонн зерна"
28.09.2021,Развитие международной торговли,Государство ищет покупателей для казахстанских производителей в рамках Программы экспортной акселерации QazTrade
28.09.2021,С начала года баранина подорожала почти на 15%,Потребление мяса в стране сократилось почти по всем категориям
28.09.2021,Какие заводы построят по Карте индустриализации,"В сфере топливно-энергетического комплекса планируют реализовать 19 проектов на 4,5 трлн тенге"
28.09.2021,"В 2021 году в регионах планируют запустить 128 проектов на 1,23 трлн тенге",Наибольшее количество предприятий запустят в пищевой промышленности
28.09.2021,Ломовой прием - почему Казахстану не хватает лома металлов,Заградительные пошлины могут помочь снизить цену на металл
27.09.2021,В приоритетные виды деятельности СЭЗ «Хоргос – Восточные ворота» добавят рыбоводство,"Это поможет наладить экспорт лосося в Китай и страны Центральной Азии, указывается в документе на сайте Открытые НПА"
27.09.2021,"За 7 месяцев Казахстан экспортировал в Саудовскую Аравию товары на $1,6 млн",Более 30 компаний королевства рассматривают возможность инвестирования в РК
27.09.2021,Казахстан предложил открыть в Саудовской Аравии производство QazVac,Также РК готова экспортировать вакцину в эту страну
27.09.2021,В горнодобывающей промышленности занято более 281 тысячи человек,"Зарплаты в секторе превышают среднемесячную заработную плату сотрудников по стране — в 1,8 раза"
27.09.2021,Валовой выпуск в сфере животноводства вырос на 4% за год,В региональном разрезе лидирует Алматинская область
27.09.2021,Энергосбережение. Что сделано за 10 лет?,В министерстве индустрии и инфраструктурного развития рассказали об основных результатах работы
26.09.2021,Представители Казахстана и Саудовской Аравии обсудили расширение сотрудничества,"Бахыт Султанов сообщил, что компаниям «SABIC», «SALIC», «Al Marai» и «SPIMACO» уже предложен ряд проектов"
25.09.2021,В КТЖ прокомментировали ситуацию по грузоперевозкам в Китай,На заседании Высшего совета по реформам об этой проблеме сказал президент Касым-Жомарт Токаев
25.09.2021,Аскар Мамин провел совещание по вопросам цен на социально значимые продукты,"Акиматам ряда регионов поручено срочно привлечь к ответственности магазины, которые превышают предельную торговую надбавку"
24.09.2021,Президент высказался об ограничениях ввоза казахстанских грузов в Китай,"Правительство должно незамедлительно реагировать, снимать все вопросы с партнерами, сказал Касым-Жомарт Токаев"
24.09.2021,В 2020 году товарооборот между РК и ЕС составил $85 млрд,Аким Алматы встретился с главой представительства Евросоюза в Казахстане
24.09.2021,"Промышленные предприятия Карагандинской области выпустили продукцию на 2,8 трлн тенге","В обрабатывающем секторе рост за 8 месяцев этого года составил 1,4%"
24.09.2021,За 16 лет США инвестировали в экономику Казахстана более $45 млрд,"Мухтар Тлеуберди встретился с американскими бизнесменами, заинтересованными в сотрудничестве с РК"
24.09.2021,"За год фармпрепараты подорожали на 3,3%",Заметнее всего цены выросли в Мангистауской области
24.09.2021,В Индустриальной зоне Алматы запустят завод по переработке полиэтилена,Предприятие планируют построить до 2023 года
23.09.2021,За 6 месяцев товарооборот между Алматы и Японией превысил $177 млн,"Это на 12,6% больше по сравнению с аналогичным периодом 2020 года"
23.09.2021,Фонд финансовой поддержки сельского хозяйства будет присоединен к Аграрной кредитной корпорации,Действующие условия финансирования аграриев сохранят
23.09.2021,Биржевые торги дизельным топливом запустят в IV квартале,Об этом сообщили в Министерстве энергетики
23.09.2021,В Казахстане в этом году ожидается рекордное производство дизтоплива,Этому поспособствовало завершение модернизации НПЗ
23.09.2021,До конца года ЕБРР подпишет с Казахстаном соглашения на $600 млн,Аскар Мамин обсудил с президентом банка реализацию совместных проектов
22.09.2021,"ЕЭК улучшила прогноз роста экономики стран ЕАЭС в 2021 году до 4,1%","Экономики Казахстана и России уже достигли допандемического уровня, сказала Ия Малкина"
22.09.2021,Касым-Жомарт Токаев дал поручения по развитию нефтегазовой отрасли,Президент призвал активно привлекать инвестиции в геологоразведку и поиск новых месторождений
22.09.2021,Президент провел совещание по развитию Мангистауской области,Он обозначил существующие в регионе проблемы и прокомментировал ход реализации своих поручений
22.09.2021,ЕБРР инвестировал в экономику Казахстана более 8 млрд евро,"РК рассчитывает на продолжение сотрудничества в сфере ВИЭ, сказал Касым-Жомарт Токаев"
22.09.2021,Дарига Назарбаева назвала проблемы в недропользовании,"Затягивание сроков прохождения экспертиз несет в себе  коррупционные риски, отметила депутат"
22.09.2021,"АБР улучшил прогноз роста экономики Казахстана на 2021 год до 3,4%","Рост ВВП поддерживается восстановлением спроса на сырье, ценами на нефть и госпрограммами"
22.09.2021,"Казахстан наращивает объем международной торговли: плюс 7,4% за год",За 7 месяцев РК поставила на внешние рынки товары на 32 млрд долларов
21.09.2021,В Карагандинской области до конца года запустят 14 новых производств,Планируется создание около 2 тыс. рабочих мест
21.09.2021,Биржевые торги авиакеросином стартуют 22 сентября - АЗРК,Покупателями будут аэропорты и оптовые поставщики нефтепродуктов
21.09.2021,Введен в эксплуатацию инвестпроект по расширению фермы EMC Agro,Проект реализуется при финансовой поддержке Baiterek Venture Fund
21.09.2021,На развитие Экибастуза направят почти 933 млрд тенге,Министр нацэкономики Асет Иргалиев представил проект комплексного плана развития города до 2025 года
21.09.2021,"Казахстан намерен экспортировать до 6,5 млн тонн зерна","За счет высокого качества зерна возможно увеличение отгрузок пшеницы в Китай, пояснил Ербол Карашукеев"
21.09.2021,В МСХ назвали закупочную стоимость пшеницы,"Цена закупа Продкорпорации является ориентиром при заключении контрактов, пояснил глава ведомства"
21.09.2021,"За 7 месяцев Казахстан экспортировал уголь на $254,9 млн",Большая часть отправлена в страны СНГ
21.09.2021,Сколько налогов поступило в бюджет за 8 месяцев,Данные об отчислениях предоставили в Комитете госдоходов
20.09.2021,"За 7 месяцев дефицит бюджета составил 1,9 трлн тенге","По сравнению с январем-июлем 2020 года, показатель вырос почти на 27%, указывается в обзоре Нацбанка"
20.09.2021,За 8 месяцев в Казахстане  выявлено более 1500 экономических правонарушений,Глава Агентства по финансовому мониторингу отчитался перед президентом
20.09.2021,"За 5 лет в ЗКО планируется привлечь 2,4 трлн тенге инвестиций",В рамках Комплексного плана социально-экономического развития региона реализуют 141 мероприятие
20.09.2021,Qazaq Air открывает рейсы из Нур-Султана в Новосибирск и Омск,Об этом сообщили в пресс-службе авиакомпании
20.09.2021,Социально значимые продукты подорожали с начала года на 10%,"За месяц заметнее всего выросли цены в Туркестанской, Мангистауской и Жамбылской областях"
20.09.2021,Выпускники магистратуры зарабатывают на 35% больше бакалавров - исследование,Наибольшая заработная плата – у завершивших обучение по специальности «Деловое администрирование»
20.09.2021,АрселорМиттал Темиртау вложит более $3 млрд в развитие производства,Биджу Наир рассказал о планах компании
20.09.2021,В Мангистаускую область корма будут поставлять по льготным тарифам до ноября,Новый тариф начнет действовать с 20 сентября
19.09.2021,В Алматы презентовали креативное пространство,"Здесь будут размещены Музей современного искусства, парковая зона, креативный квартал"
18.09.2021,Операторы вагонов терпят огромные убытки - КазАПО,"По словам перевозчиков, убытки компаний доходили до 120 млн тенге в сутки из-за простоя 15 тыс. вагонов"
17.09.2021,В Алматинской области построят плодовоягодный кластер,"Объем инвестиций на первом этапе составит 34 млрд тенге, ввод проекта в эксплуатацию запланирован в 2022 году"
17.09.2021,Наибольший рост цен на продукты отмечен в Туркестанской области,Нацбанк опубликовал обзор по инфляционным тенденциям в регионах
17.09.2021,Касым-Жомарт Токаев: Нам не нужны «большие игры» в Евразии,"Президент РК подчеркнул, что общая цель – превратить пространство ШОС в стабильный, экономически развитый и процветающий макрорегион"
17.09.2021,Убрать урожай в Казахстане планируют до октября,"Валовый сбор пшеницы ожидается на уровне 10,5 млн тонн"
17.09.2021,Расходы бюджета на социальную помощь и обеспечение выросли на 8% за год,Среди региональных бюджетов наибольшие расходы в секторе — в Туркестанской и Алматинской областях
16.09.2021,Масло-Дел строит новый завод в Петропавловске,Финансовую поддержку оказал Банк развития Казахстана
16.09.2021,"В Алматы за 7 месяцев инвестиции в туризм составили 56,8 млрд тенге","Это в 2,4 раза больше показателя за аналогичный период 2020 года"
16.09.2021,О мерах по развитию конкуренции рассказали в профильном ведомстве,Соответствующий законопроект обсудили в мажилисе
16.09.2021,Денежные расходы домохозяйств выросли почти на 20% за год,"При этом расходы на продукты увеличились на 13,2%"
16.09.2021,В РК растут цены на муку: плюс 1% за месяц и 11% — за год,"Производство муки, напротив, сократилось почти на 4%"
15.09.2021,Спрос на электроэнергию подтолкнул нацкомпанию к ускорению,Представители «Самрук-Энерго» рассказали об инвестиционных программах компании
15.09.2021,Аскар Мамин провел заседание Инвестштаба,Подразделение Task Force прорабатывает 57 проектов на сумму более 12 млрд долларов
15.09.2021,Предпринимателям вернули из бюджета более 2 трлн тенге,"Это излишне уплаченные суммы налогов и другие обязательные платежи в бюджет, пояснили в КГД"
15.09.2021,"Депутат о пилотных проектах: Рыбная ловля там, где рыба давно не водится",Аманжан Жамалов просит предоставить подробную информацию об эффективности пилотных проектов Минфина
15.09.2021,Инвесторы из Германии заинтересованы в реализации новых проектов в Казахстане,Речь идет о машиностроении и горно-металлургическом комплексе
14.09.2021,"Товарооборот сельхозпродукции между Казахстаном и Беларусью составил $125,9 млн",Данные за 6 месяцев 2021 года озвучили в МСХ РК
14.09.2021,Перечень товаров в модуле Виртуальный склад расширят,В список включат строительные материалы
14.09.2021,В сфере рекламы и маркетинга оказали услуг почти на 154 млрд тенге,"Это на 62% больше в стоимостном выражении, чем за январь–июнь 2020 года"
14.09.2021,Казахстан продлит на полгода запрет на вывоз нефтепродуктов,Для обеспечения внутреннего рынка топливом также прорабатывается вопрос о переносе сроков ремонтных работ на ПНХЗ
