date,title,description
30.03.2021,В столице участники проекта Ashyq могут работать по выходным,Для компаний действуют критерии «желтой зоны» по матрице оценки эпидситуации
30.03.2021,«Новая реальность» ведения бизнеса после пандемии,Руководители крупных компаний поделились своими прогнозами
27.03.2021,Владельцы точек общепита Алматы подсчитали убытки,Какую поддержку они ждут от государства?
26.03.2021,В столице приложение Ashyq используют свыше 60 компаний,Из них 22 фитнес-клуба и 12 спа-центров
26.03.2021,С чем столкнется инвестор при закрытии месторождения,"Опыт дочерней компании АО «Алюминий Казахстана» показал, что на это может понадобиться несколько лет"
26.03.2021,Как спринты помогают добиться больших перемен,"Исследование о преобразовании в условиях неопределенности, решении срочных или важных задач опубликовали эксперты McKinsey"
25.03.2021,Насколько выгодна автоматизация в ретейле,Об этом на примере продуктовых магазинов и аптек рассказал глава ТОО «ПРОСИСТЕМЫ» Антон Славиковский
22.03.2021,Артем Валхар: Аудитория становится более диджитальной,Сооснователь Bestsender.kz рассказал о развитии онлайн-сервисов и перспективах выхода на рынок Европы
21.03.2021,Открыть летники «без документов» смогут рестораны и кафе Алматы,Временные конструкции планируется разрешить возводить на прилегающей территории
20.03.2021,Компании ФРГ заинтересованы в строительстве мусоросжигательных заводов в РК,Об этом сообщил посол Германии в Казахстане Тило Клиннер
19.03.2021,Магазины у дома не оформляют СНТ,Об этом сообщили в Комитете госдоходов
19.03.2021,"В Актюбинской области реализовали 23 проекта на 136,7 млрд тенге","Об итогах года, новых производствах и инвестициях рассказали в управлении индустриально-инновационного развития"
19.03.2021,Аскар Мамин поручил расширить доступ МСБ к кредитованию,Премьер-министр провел заседание Проектного офиса по вопросам предпринимательства
17.03.2021,В Алматинской области будут выращивать фундук,Саженцы высадят на 20 гектарах
17.03.2021,В Алматы господдержкой воспользовались почти 75 тысяч бизнесменов,"Компаниям были предоставлены отсрочки по налоговым, арендным и кредитным платежам"
17.03.2021,Рынок рекламы переживает пандемию лучше ожидаемого,Участникам отрасли удалось частично компенсировать значительное падение объемов бизнеса
16.03.2021,Предпринимателей будут идентифицировать через QR-код,Пилотный проект планируют завершить к концу 2022 года
16.03.2021,Как интернет-продавцам получить налоговые льготы,Бизнес должен соответствовать нескольким условиям
15.03.2021,Трансмашхолдинг приобрел 50% казахстанского Проммашкомплекта,"«Проммашкомплект» управляет заводом, выпускающим стрелочные переводы и железнодорожные колеса"
15.03.2021,В Алматинской области начали перерабатывать сахарный тростник,Сырье на Коксуский завод будут поставлять из Бразилии и Мексики
15.03.2021,Уникальная интеграция для выгоды казахстанцев,Почему мобильные платежные решения становятся популярными
15.03.2021,«Рахат» хотят переименовать в «Лотте Рахат»,Фирменный логотип компании изменен не будет
15.03.2021,Рамиль Мухоряпов: Мы не планируем давать эксклюзивы ни одному из банков,В апреле Chocofamily Holding намерен запустить новый сервис - Choco-лимит
11.03.2021,На собрании акционеров «Рахата» рассмотрят смену названия компании,Годовое общее собрание состоится 29 апреля
11.03.2021,В Казахстане построят завод по переработке отходов упаковки,Оператор РОП объявил тендер
11.03.2021,Экономика простых вещей: бизнес получил кредиты на 573 млрд тенге,Выдано 838 займов
10.03.2021,Завод по выпуску диализаторов построят в Актобе,"Стоимость проекта составит 3,7 млрд тенге"
10.03.2021,Когда будет реализована простая форма электронных-счетов фактур?,Об альтернативном варианте для микро- и малого бизнеса рассказали в Комитете госдоходов
10.03.2021,Компания «Камертон» намерена вытеснять импорт,Казахстанский завод по производству молочных продуктов расширяет производство
10.03.2021,Кто и как будет контролировать непищевые и промышленные товары,"С июля возобновляется госнадзор за безопасностью этой продукции, рассказали в НПП «Атамекен»"
05.03.2021,Одобрен срочный пакет мер по поддержке предпринимателей,"Расширен список компаний, которые смогут получить рефинансирование на льготных условиях"
05.03.2021,Количество исков о признании сделок недействительными растет,Предприниматели рассказали истории своих судебных тяжб
05.03.2021,Женское дело. Как построить бизнес с господдержкой,В структуре владельцев МСБ доля женщин – 43%
04.03.2021,Нужно ли магазинам у дома оформлять сопроводительные накладные на товары,Разъяснения дали в Комитете государственных доходов
04.03.2021,"Евгений Волков: Мы будем платить лучше, чем Youtube",Генеральный директор Aitu-Dala рассказал о развитии проектов и сервисов компании
04.03.2021,Около 40% заведений общепита не возобновили работу - Вероника Нурпеисова,Ассоциация общественного питания озвучила свои предложения по поддержке предпринимателей
04.03.2021,В Казахстане создадут 17 центров по развитию женского бизнеса,"Доля женщин-предпринимателей, получающих поддержку от государства, составляет 32%"
04.03.2021,Заинтересована ли Япония в казахстанской конине?,Коммерческий директор Meat Processing and Service Сергей Лимберг рассказал о поставке пробной партии и интересе с японской стороны
03.03.2021,Kcell и Apple открывают новые возможности для бизнеса,"Компания запускает продажу Mac и iPad в контракт на 12 и 24 месяца, а также Trade in для корпоративных клиентов"
02.03.2021,По приложению Ashyq работают 39 столичных объектов,"Среди них – фитнес-центры, сауны, бассейны, бани, боулинг-клубы, бильярдные и так далее"
01.03.2021,Кенес Ракишев стал президентом своей компании,Срок его полномочий 5 лет
01.03.2021,"В Атырау построят два предприятия за 3,6 млрд тенге",В регионе будут производить текстильный полипропилен и геосинтетику
01.03.2021,Какие функции HR делегирует искусственному интеллекту?,EY провела исследование среди казахстанских компаний
26.02.2021,Сколько стоит запустить гуманный бизнес,Вегетарианцы расширяют узкий рынок своими стартапами
24.02.2021,Внедрение сопроводительных накладных на товары предложили отложить,"Поспешное введение СНТ несет риски для большинства торговых предприятий, считают в Нацпалате"
24.02.2021,Когда предпринимателю поможет свидетельство о форс-мажоре,Как его получить и сколько стоит услуга
23.02.2021,ТШО не планирует выплачивать дивиденды за 2020 год,В компании рассказали о причинах
23.02.2021,Как развивать животноводство в Казахстане,О предложениях по концепции нацпроекта АПК рассказал глава Союза свиноводческих хозяйств Казахстана Анатолий Злой
22.02.2021,Почти 24% аграриев заявили о нехватке специалистов,Нацбанк представил результаты опроса предприятий реального сектора экономики
22.02.2021,Почему казахстанский агрегатор доставки запускают в Узбекистане,Сооснователь MePost Арман Тосканбаев рассказал о сотрудничестве с инвестором Эльмуродом Рахимовым и планах по выходу на рынки других стран
20.02.2021,Транстелеком приватизировали,Владельцем стала компания Unit Telecom
19.02.2021,Как коронакризис повлиял на женский бизнес,"Почти 8% респондентов сообщили, что их бизнес полностью остановлен, рассказали в AERC"
18.02.2021,Пять технологических трендов для бизнеса,"Пандемия нажала на гигантскую кнопку «быстрой перемотки» в будущее, отметили в Accenture"
18.02.2021,Предпринимателям предложили заняться придорожным бизнесом,"Обязательных условий всего два, рассказали специалисты КазАвтоЖола"
17.02.2021,В Башкортостане заинтересовались продукцией «халяль» из РК,Между республиками состоялась первая онлайн бизнес-миссия
16.02.2021,Предприниматели выступают против введения авторского сбора,"Глава «КАТЭКС» Сергей Архипкин отметил, что эта мера приведет к удорожанию аудио и видеотехники на 4% и снижению ее импорта"
15.02.2021,В Актобе начнут производить желатин,На региональном совете также одобрены проекты по выпуску плитки и запчастей
15.02.2021,Президент о проверках бизнеса: Перегибы недопустимы,"По словам главы РК, зачастую контролирующие органы, «получив малейший повод, разворачивают настоящие репрессии»"
15.02.2021,Предприниматели назвали основные препятствия для ведения бизнеса,Нацбанк представил результаты мониторинга за IV квартал 2020 года
12.02.2021,Для чего запущен пилотный проект с приложением Ashyq,НПП «Атамекен» опубликовала ответы на часто задаваемые вопросы
12.02.2021,Новую Концепцию развития предпринимательства примут в РК,Документ разрабатывает Миннацэкономики совместно с бизнес-сообществом
12.02.2021,Деловая активность снижается второй месяц подряд - Нацбанк,Самые низкие показатели в Жамбылской и Туркестанской областях
12.02.2021,Илья Уразаков: В эмиратах ты начинаешь конкурировать со всем миром,"Глава Kazproduct рассказал, как создать успешный бизнес в ретейле на Ближнем Востоке"
11.02.2021,Владельцы «магазинов у дома» заявляют о сворачивании бизнеса,"Работу затрудняет ряд новых требований, говорят предприниматели"
10.02.2021,В Комитете госдоходов дали разъяснения по выписке ЭСФ,"Изменения касаются неплательщиков НДС, которые продают импортные товары"
09.02.2021,Кто может перейти на розничный налог?,Правительство определило сферы деятельности бизнеса
09.02.2021,Как компаниям креативной индустрии стать прибыльными,Отрасль назвали одной из стратегических и намерены создать условия для ее развития
09.02.2021,В Казахстане предлагают проверять бизнес по жалобам граждан,"Мораторий на проверки снизил кассовую дисциплину, констатируют в Минфине"
09.02.2021,Экологичная упаковка для ответственного бизнеса,ТОО «Kagazy Recycling» отмечает в этом году свое 20-летие и продолжает демонстрировать устойчивый рост
08.02.2021,В Казахстане хотят формализовать торговлю в соцсетях,"Этот рынок - «серая зона», в которой не соблюдаются требования законодательства, считают в НПП"
08.02.2021,В капитал Smart Satu вошел британский фонд Sturgeon Capital,Сделку прокомментировал основатель Smart Satu Болатбек Оспанов
08.02.2021,С какими сложностями чаще всего сталкиваются бизнесмены,Исследование на эту тему провела IDF Eurasia
05.02.2021,В Алматинской области откроют завод по переработке конины,Стоимость проекта составит 75 млн тенге
04.02.2021,Число жалоб бизнеса на работу мониторинговых групп растет – НПП,Карантинные ограничения затрагивают более 520 тысяч субъектов МСБ
03.02.2021,Онлайн-ретейлеры двигают спрос на аренду складов,Эксперты рассказали о трендах в этом сегменте рынка недвижимости
02.02.2021,Как повысить прибыльность компании,Аналитики Accenture выделили четыре основных подхода в работе с клиентским опытом
02.02.2021,Алтыналмас стал единственным владельцем Казахалтына,"В ноябре 2020 года Эдуард Огай выбыл из числа акционеров, владеющих десятью и более процентами акций «Казахалтына»"
01.02.2021,Китай не ослабит карантин на границе с Казахстаном до лета - НПП,"По данным Нацпалаты, в электронной очереди на пункте пропуска «Нур жолы» зарегистрированы более 8 тысяч фур"
01.02.2021,В Казахстане женщины руководят лишь 3 компаниями из 10,"К началу года в стране было зарегистрировано 330,3 тысячи действующих компаний"
29.01.2021,Жибек Ажибаева: Собственники задумываются о трансформации рынков,"Глава Ассоциации предприятий торговли Казахстана рассказала, сколько торговых предприятий закрылись в период пандемии"
27.01.2021,Электронные счета-фактуры можно оформить через мобильное приложение,На Play Маркет доступна бета-версия
27.01.2021,Президент выступил в защиту бизнеса,"Касым-Жомарт Токаев отметил, что экономика страдает не только от чрезмерного присутствия государства, но и от неконкурентных действий частных монополистов"
27.01.2021,"ЦУС как бы есть, но его как бы и нет",Когда букмекеры начнут работать по новым правилам
25.01.2021,Как холдинг «Байтерек» поддерживает крупный бизнес во время пандемии,Глава холдинга Айдар Арифханов рассказал о привлечении инвестиций и какие проекты были реализованы во время COVID-19
25.01.2021,Почти половина казахстанских компаний работают не более 5 лет,Предприятий-долгожителей старше 25 лет в стране всего около 1%
22.01.2021,Форменный успех в хоккее,"Бизнесмен Павел Филиппов в свое время удачно заметил, что хоккейные свитеры никто в Казахстане не шьет"
21.01.2021,На продажу выставлен казахстанский актив в Латвии,"Стартовая цена, с которой планируется начать торги, 4 млрд тенге"
21.01.2021,"Завод, заряженный на успех",«Кайнар-АКБ» нарастил долю внутреннего рынка и успешно осваивает экспортные поставки
20.01.2021,В Нур-Султане построят автоматизированный центр логистики,На первом этапе в проект будет инвестировано 15 млн долларов
20.01.2021,В Алматинской области начнут производить экструдированные корма,На заводе завершены все строительно-монтажные работы
19.01.2021,Лифтовое машиностроение включили в «Экономику простых вещей»,"Спрос на оборудование ежегодно растет на 10%, отметили в МИИР РК"
19.01.2021,CINEMAX и Chaplin не намерены закрывать кинотеатры в феврале,"Несмотря на заявление «Альянса независимых кинотеатров», у них есть контент для зрителей"
18.01.2021,Какие предприятия откроют в Алматы,Финансирование получили 26 проектов
18.01.2021,"Суперприложение – тренд, идущий из Китая","Каниет Раев рассказал о стартапе, который основал в Сингапуре вместе с партнерами, и привлечении международных инвестиций"
15.01.2021,"Утверждена программа развития Алматинской области 
на 2021-2025 годы",В ней обозначены 16 целей
15.01.2021,Утилизация старой сельхозтехники пройдет в два этапа,"Как отметили в Операторе РОП, программа позволит обновить устаревший на 80% парк"
15.01.2021,Президент: Закон о промышленной политике не должен быть рамочным,Касым-Жомарт Токаев поручил разработать действенные механизмы поддержки бизнеса
14.01.2021,Идею с AR-открытками можно превратить в отдельную бизнес-модель,Как бизнесмен Владислав Дударев создал открытки с виртуальной реальностью и осваивает с ними зарубежные рынки
14.01.2021,Ставка на спорт: когда окупятся инвестиции в школу бега?,"Сооснователь Аlay.pro Бауыржан Бектаев рассказал, насколько это прибыльный бизнес и о бюджете марафонов"
13.01.2021,Kinopark высказался о возможном закрытии кинотеатров с 1 февраля,"Алмаз Малдыбаев обозначил меры, которые принимают для решения вопроса"
12.01.2021,Индекс деловой активности в декабре снизился,Значительное ухудшение отмечается в Актюбинской и Западно-Казахстанской областях
12.01.2021,Экономика простых вещей: за год бизнес получил кредиты на 516 млрд тенге,Выдано 778 займов
11.01.2021,Мажоритарии KAZ Minerals получили разрешение на выкуп акций,Выкуп бумаг согласовали регуляторы трех стран
11.01.2021,Как будут меняться форматы ресторанов?,"Эксперты рассказали, каких изменений они ожидают в наступившем году"
09.01.2021,На поддержку бизнеса в Алматы направили свыше 12 млрд тенге,Almaty Business-2025 включает в себя пять направлений работы
06.01.2021,Страховщики возьмутся за обработку е-профилей клиентов,Какие тренды будут стимулировать страховой рынок
05.01.2021,Как МСБ «прожил» 2020 год,Негативный эффект от пандемии ощутило около миллиона предпринимателей
04.01.2021,Kazakhstan Solar Silicon планируют продать,Это один из активов Казатомпрома
04.01.2021,Ретейл-2021: чего ждать?,Kapital.kz побеседовал с представителями продовольственной розницы и экспертами
31.12.2020,США не продлили действие Генеральной системы преференций,Воспользоваться преференциями не сможет и Казахстан
31.12.2020,Казатомпром выставил на продажу металлургический комбинат,"Стартовая цена, с которой планируется начать торги, 707 млн тенге"
30.12.2020,Стартап GREEN BEE привлек инвестиции,По итогам раунда 8% акций казахстанско-белорусского проекта проданы компании bioteknistik.com
30.12.2020,Какие предприятия запустили в СЭЗ «Астана - новый город»,Одно из них - завод индустриально-модульного строительства
30.12.2020,Сдача грузов в Поднебесную: какова ситуация на станции Достык,На станцию выехали специалисты министерства индустрии и инфраструктурного развития и КТЖ
30.12.2020,На торги выставлена доля кызылординского футбольного клуба Кайсар,Торги состоятся 5 января 2021 года
29.12.2020,Передать в доверительное управление планируют медколледж в ЗКО,"Стартовая цена, с которой начнутся торги, составляет более 1,1 млрд тенге"
29.12.2020,Для рыбоводов предложили ввести инвестсубсидии,"По словам Магзума Мирзагалиева, на эти цели за 10 лет потребуется 36,8 млрд тенге"
29.12.2020,Каким ресторанам удалось выстоять в 2020 году,Игра на выживание
28.12.2020,В Казахстане растет бизнес-поколение,Благотворительный фонд «Халык» поддержал первый онлайн бизнес-инкубатор для школьников
28.12.2020,Как кризис изменил КСО компании Coca-Cola,"Какие проекты пришлось приостановить, а какие – усилить, рассказал Асад Ширинов"
25.12.2020,Малые промышленные парки Алматы привлекли 760 млн тенге инвестиций,Проект реализуется по программе Almaty Business-2025
24.12.2020,Корпус успеха: в мебельном бизнесе нужна выверенная тактика,"Владельцы мебельной мастерской Unistyle о том, как не проиграть конкурентам и стать успешными"
24.12.2020,Вступают в силу налоговые льготы по НДС,В Комитете госдоходов дали разъяснения по поправкам
23.12.2020,Свыше 89% услуг в сфере высшего образования оказал крупный бизнес,На долю интернета пришлось более трети всех услуг в секторе
23.12.2020,Как успешно продавать товар на OLX и не наткнуться на мошенников,Об этом рассказали эксперты сервиса
23.12.2020,Кто обязан выписывать электронные счета-фактуры с 2021 года,Перечень налогоплательщиков расширен
23.12.2020,ЦУС: ожидание и реальность,Как будут работать букмекеры с 4 января?
23.12.2020,Что изменилось в работе интернет-магазинов,"Больше внимания онлайн-каналам продаж стали уделять премиальные бренды, рассказали в Lamoda"
22.12.2020,"Семь главных тенденций, которые определят будущее",Пандемия выявила целый комплекс совершенно новых проблем для бизнеса
22.12.2020,В Credit Suisse назвали основные глобальные последствия пандемии,"Коронавирус
ускорил начавшиеся до него тенденции в мироустройстве, считают аналитики"
21.12.2020,"Серик Жумангарин: Конкуренция – это не абстрактное понятие, это тысячи проблем","Самые наболевшие проблемы - отсутствие стандартов, ценовое регулирование, нелегальная торговля при производстве и реализации лекарств, несменяемость поставщиков"
21.12.2020,Мифы и правда о предпочтениях потребителей в эпоху COVID,Что необходимо предпринять производителям и продавцам?
18.12.2020,Kinopark Theatres изменит условия работы с локальным кино,Какие кинокартины выйдут в прокат сети в предпраздничные дни
18.12.2020,Каким компаниям нужен Общий центр обслуживания,"Заместитель директора департамента консалтинга KPMG в Казахстане и ЦА Ильяс Алиев рассказал, как быстро окупаются затраты на ОЦО"
16.12.2020,В Атырау запущен завод по производству соков,"Продукцию планируется поставлять на местный рынок, а также экспортировать в Россию"
16.12.2020,Как стирается цифровое неравенство,"Ко Дню Независимости Казахстана в Kcell рассказали, как продвигается реализация программы «250+»"
15.12.2020,CEO Parimatch: Внедрение ЦУС должно быть поэтапным,"CEO Parimatch Middle Asia Роман Бойко о букмекерском бизнесе, беттерах и работе нового регулятора"
14.12.2020,В Казахстане построят завод по производству каменной ваты,Инвестиции в проект оцениваются в 65 млн евро
14.12.2020,"СК «Евразия» создала уникальную программу страхования сотрудников от простуды, ОРВИ и гриппа","Клинику, в которой желают обслуживаться работники, можно выбрать самостоятельно"
14.12.2020,Ивент-агентства предлагают проводить онлайн-корпоративы,Во сколько обойдется такой корпоратив и из чего состоит шоу-программа?
11.12.2020,В Казахстане создадут систему «Умного регулирования» бизнеса,С 2021 года законодательные нормы действующих требований начнут поэтапно пересматривать
11.12.2020,Как пандемия трансформирует рынок e-commerce,В 2020 году онлайн-продажи выросли почти вдвое
11.12.2020,Kazmintech Engineering непрерывно обновляет ИТ-инфраструктуру,В компании используют только актуальное лицензированное программное обеспечение и не жалеют вложений для усиления серверных мощностей
10.12.2020,Рестораны переформатируют в производство,"Новым видом деятельности занялись 15 предпринимателей, сообщили в акимате Кызылординской области"
10.12.2020,Число малых активных компаний выросло на 2% за год,Больше всего таких компаний - в сфере оптовой и розничной торговли
10.12.2020,Режим экстренной помощи,Руководители стоматологий рассказали о работе во время жесткого карантина и последствиях ЧП
10.12.2020,"Экономика простых вещей: бизнес получил кредиты на 472,6 млрд тенге",Выдано 737 займов
10.12.2020,Серикжан Сейтжанов: Мы согласовали с Правительством 10 новых проектов,"Президент ТОО «Саутс-Ойл» рассказал о новых направлениях, которые будет развивать его компания в ближайшее время"
09.12.2020,Kinopark закрывает кинотеатры в Шымкенте,Об этом сказал PR-директор Kinopark&Kinoplexx Theatres Ерлан Бухарбаев
09.12.2020,Ограничения с активов Булата Утемуратова сняты - Верный Капитал,БТА Банк обязался отозвать свой иск
09.12.2020,Ставки под учет,Почему запуск Центра учета ставок не вызывает доверия у букмекерских компаний
09.12.2020,Новый Экологический кодекс: благо или наказание для бизнеса,Эксперты оценили экономические перспективы документа
08.12.2020,"Как работают компании в зеленой, желтой и красной зонах",Для бизнеса систематизировали критерии санитарных требований
08.12.2020,Цифровое равенство: как сельчане бизнес запускают,С какими проектами предприниматели аулов составляют конкуренцию горожанам
07.12.2020,Как работают производители пластиковых пакетов?,"О поставках сырья, спросе и перспективах отрасли рассказал глава компании «Диалон» Сергей Диптан"
04.12.2020,ВБ рекомендовал Казахстану оценить эффективность программ для МСБ,"Необходимо расширить успешные госпрограммы и пересмотреть неработающие, считает Лилия Бурунчук"
04.12.2020,Как компании меняют свои бизнес-стратегии,Эксперт рекомендует предпринимателям перейти от классических стратегий развития к сценарным
04.12.2020,Как БAT перестала быть просто табачной компанией,Что из себя представляет компания сейчас
04.12.2020,К 2025 году долю МСБ в ВВП планируют довести до 35%,Это будет соответствовать уровню развитых стран
03.12.2020,Глава Magnum: Мы окажемся в неравных условиях с ретейлерами из России,Азамат Османов о планируемом приходе сети «Пятерочка» на местный рынок
03.12.2020,Как «вышить» успех,"Даже если фабрике отказал крупный иностранный инвестор, она может стать сильной"
02.12.2020,Заморозка активов Булата Утемуратова не влияет на работу компаний – Верный Капитал,"Отмечается, что решение английского суда не касается операционной деятельности компаний"
02.12.2020,Число молодых предпринимателей выросло за год на 5%,"В целом действующих ИП в Казахстане теперь почти на 2% меньше, чем годом ранее"
02.12.2020,Казахстанский стартап Clockster привлек $750 тысяч,Средства будут направлены на масштабирование продукта в странах Юго-Восточной Азии и СНГ
02.12.2020,Как УЗВ повышают прибыльность рыбных заводов,Доходы замкнутого цикла
01.12.2020,Почему онлайн-конференции могут стоить миллионы?,"В ивент-агентствах рассказали, стали ли казахстанцы экономить на проведении мероприятий"
30.11.2020,"Magnum Cash&Carry, Учёт, GALANZ Bottlers выходят на узбекский рынок",Совместные проекты обсудили в Ташкенте
27.11.2020,Отсрочку по кредитам получили 20 тысяч субъектов МСБ Акмолинской области,Ермек Маржикпаев рассказал об антикризисных мерах
27.11.2020,Kcell: связь по максимуму,"Эксперты компании рассказали, почему контрактные телефоны выгодны покупателям"
25.11.2020,Кто и как помогает экспортерам во время пандемии,Отечественные производители поделились своими историями
25.11.2020,Защита за 300 тенге,Производственный комплекс «Аврора» предлагает бюджетный и эффективный антисептик
23.11.2020,Бизнес из трубы,Почему карантин не помешал заводу полимерных труб в Караганде
23.11.2020,Спрос на голограммы: кто заказывает и будет ли расти рынок,"Директор 4D Hologram Муслим Абдуллаев рассказал, насколько прибылен бизнес на трехмерном изображении"
20.11.2020,Как найти резервы для роста компании,Операционная эффективность поможет минимизировать потери и найти точки роста
20.11.2020,Изменена программа льготного кредитования бизнеса,Срок действия программы продлен до 31 декабря 2021 года включительно
20.11.2020,Ситуация со спросом на готовую продукцию улучшилась,В Нацбанке представили результаты опроса предприятий реального сектора экономики
19.11.2020,Мультипарки для спорта: не просто прибыльный бизнес,"Глава Kenguru Kazakhstan Данил Рамин о собственном заводе, аукционной модели продаж и говорящих турниках"
18.11.2020,PetroRetail открыла АЗС под новым брендом,Сеть обновленных станций  Qazaq Oil в скором времени появится во всех городах Казахстана
18.11.2020,Чем интересен бизнес на кормах?,Владелец Алматинского комбикормового завода Андрей Тулебаев рассказал о трендах на рынке комбикормов
17.11.2020,Бизнес подсчитал примерные затраты на внедрение маркировки,"Для минимизации затрат необходимы инструменты господдержки, сказал Аблай Мырзахметов"
17.11.2020,"Зеленые технологии в бизнес: дорого, но продаваемо","Даулет Абилкаиров считает, что зеленые инвестиции повлекут за собой положительный экономический эффект для бизнеса"
17.11.2020,Как снизить риски в бизнесе на океанариумах,"Такие проекты очень дорогие и права на ошибку нет, рассказал глава компании «Аквариум сервис» Олег Гаврилов"
16.11.2020,Как иностранные компании помогли Казахстану в борьбе с коронавирусом,Данные предоставил Совет иностранных инвесторов
11.11.2020,Как обручальные кольца помогли сгенерировать бизнес-идею,"Соучредитель I Love You, Rings Айдана Рахимова рассказала о нюансах ювелирного бизнеса Казахстана и России"
11.11.2020,Инновации для парковок,Стартап по созданию автоматизированных парковок вошел в число успешных коммерческих проектов
10.11.2020,HoReCa: новых компаний в секторе стало почти на 17% больше,"При этом количество предприятий, временно приостановивших деятельность, выросло за год сразу на треть"
