date,title,description
23.12.2020,Важный приоритет – комфортный район,Вопросы повышения качества жизни граждан обсудили на встрече с кандидатами в депутаты
23.12.2020,Все начинается с некачественного планирования - Нурлан Нигматулин,"Это «первый шаг, чтобы потом в мутной воде рыбку ловить», сказал председатель мажилиса"
23.12.2020,«Кокшетауминводы» является крупнейшим налогоплательщиком города,"Директор предприятия, депутат маслихата Станислав Максимец рассказал, на что направлены средства"
23.12.2020,Показатель устойчивого развития региона,"По мнению кандидатов в депутаты, самое важное в этом – социальное благополучие населения"
23.12.2020,"Поддержка БРК, сдерживание цен, карта рисков Самрук-Қазына",Обзор новостей
22.12.2020,Казахстанцы смогут летать в Оман без визы,Правительство страны объявило о введении 10-дневного безвизового режима для граждан 103 государств
22.12.2020,Алматинская область и Корея будут сотрудничать по 4 основным направлениям,"Это сферы медицины, туризма, промышленности и культурный обмен"
22.12.2020,Костанайцы внесли свои предложения по развитию региона,"Среди задач обозначили меры поддержки социально-уязвимых слоев населения, контроль цен на продукты, создание фондов погорельцам, снижение налоговой нагрузки"
22.12.2020,В Мангистауской области ужесточат карантинные требования,Руководитель областного департамента санитарно-эпидемиологического контроля Газиз Надуев разъяснил основные нормы
22.12.2020,«От двери к двери»: Как акция проводится в Павлодарской области,В акции принимают участие и кандидаты в депутаты
22.12.2020,Как реализуют План «100 конкретных шагов»,Итоги работы за 2020 год обсудили в правительстве
22.12.2020,Хотим развивать сферу спорта,В Актобе обсудили вопросы развития спорта и поддержки молодежи
22.12.2020,"Только вместе мы можем решить проблемы, волнующие нас",Встреча с кандидатом от партии «Nur Otan» прошла на предприятии AlanCheese production
22.12.2020,Дороги сел ЗКО постепенно будут заасфальтированы,О планах по благоустройству рассказали кандидаты от партии «Nur Otan»
22.12.2020,Когда вакцину Спутник V зарегистрируют в Казахстане,Сергей Барон рассказал о производстве препарата
22.12.2020,"В Алматы нарушителей карантина оштрафовали на 74,7 млн тенге",В городе продолжают работу мониторинговые группы
22.12.2020,Развитие района – в центре внимания,Как решить существующие проблемы и что уже сделано
22.12.2020,В 2021 году планируется разработка 25 законопроектов,Первые руководители госорганов будут нести персональную ответственность за качество и своевременность разработки документов
22.12.2020,"Займы на 1,5 млрд евро, переименование ЖССБ, сценарии развития экономики",Обзор новостей
21.12.2020,Как благоустраивают населенные пункты страны,Для села Арыкбалык год стал достаточно успешным
21.12.2020,Кандидаты от партии «Nur Otan» встретились с жителями Уланского района,Также с избирателями встретились представители Jas Otan
21.12.2020,Названы исключения в запрете на УДО для осужденных за коррупцию,Олжас Бектенов дал разъяснения
21.12.2020,Кандидаты в депутаты рассказали о предвыборной программе,Айнагуль Балташева представила основные пункты
21.12.2020,Кандидаты в депутаты встретились с представителями ЭКО,Они представили предвыборную программу Nur Otan и ответили на вопросы
21.12.2020,Кандидаты в депутаты областного маслихата встретились с избирателями района Биржан сал,Представители партии Nur Otan представили предвыборную программу и ответили на вопросы жителей района
21.12.2020,Сенаторы предложили дополнить полномочия Нацбанка,Законопроект по вопросам восстановления экономического роста вернули в мажилис
21.12.2020,Сенат принял новый Экологический кодекс,На наилучшие передовые технологии планируется перевести 50 крупных предприятий страны
21.12.2020,В Казахстане начато производство вакцины Спутник V,Поэтапно будет произведено 2 млн доз препарата
21.12.2020,"«Важно не только качественное лечение, но и реабилитация»",Кандидаты от партии Nur Otan встретились с медработниками и общественными деятелями
21.12.2020,О чем говорят жители регионов,В ходе акции «От двери к двери» свои пожелания высказали жители ЗКО
21.12.2020,"Борьба с коррупцией, усиление карантина, поступления в госбюджет",Обзор новостей
20.12.2020,Минтруда: Информация об изменении пенсионного возраста – фейк,"В ведомстве разъяснили, кто имеет льготы по раннему выходу на пенсию"
20.12.2020,В столице намерены приостановить работу 7 баров и ресторанов,Причиной обращения в суд стало нарушение карантина
20.12.2020,В Актобе кандидаты в депутаты приняли участие в акции «От двери к двери»,Мади Елеусизов и Ардак Утегенов призвали жителей города принять участие в выборах
20.12.2020,С 25 декабря в Казахстане усилят карантин,"Вводится запрет на проведение массовых мероприятий, новогодних утренников и праздничных корпоративов"
20.12.2020,Премьер-министр отчитался перед Президентом,Аскар Мамин рассказал о санитарно-эпидемиологической обстановке в стране
20.12.2020,Самый важный вопрос – это обеспечение жильем казахстанцев,Об этом говорили кандидаты в депутаты от партии «Nur Otan» во время встречи с жителями Бородулихинского района
20.12.2020,В Казахстане запретили УДО для осужденных за коррупцию,Это коснется осужденных за тяжкие и особо тяжкие коррупционные преступления
20.12.2020,Верховный суд Нидерландов принял решение в пользу Казахстана по делу Стати,Суд постановил пересмотреть решение об аресте акций «Самрук-Казыны» в компании KMG Kashagan B.V.
20.12.2020,Как сделать район экономически устойчивым,Об этом говорили в ходе встречи Сауле Мусиной с избирателями
19.12.2020,В Атырауской области ужесточают карантин,По ситуации с COVID-19 регион находится в «красной зоне»
19.12.2020,Предприятия СКО выпустили продукции на 268 млрд тенге,Показатель вырос на 7%
19.12.2020,Казахстан приступает к вакцинации 3 тысяч добровольцев вакциной QazCovid-in,Минздрав одобрил начало заключительной III фазы клинических исследований
19.12.2020,Президент провел совещание с акимами,Касым-жомарт Токаев заслушал доклады об исполнении ранее данных поручений
19.12.2020,Финансовая пирамида: как ее распознать,Зачастую организаторами финпирамид являются граждане иностранных государств
19.12.2020,Популярные новости за неделю на Kapital.kz,"Инфляционные ожидания, «умное регулирование» бизнеса и рынок Узбекистана"
19.12.2020,В ВКО карантин продлили до 4 января,Как будут работать объекты общественного питания в новогоднюю ночь
19.12.2020,Геннадий Головкин выиграл бой за два титула,Он одержал победу техническим нокаутом
18.12.2020,Президенту продолжают поступать поздравительные телеграммы,"Лидеры Латвии, Эстонии, Румынии и Кипра поздравили Касым-Жомарта Токаева с Днем Независимости"
18.12.2020,Нур-Султан и Алматы перешли в «зеленую зону» по COVID-19,В «желтой» зоне находятся четыре области
18.12.2020,Глава РК призвал к либерализации торговли в СНГ,"Это важно, ведь нынешний кризис тяжелее предыдущих, считает Касым-Жосарт Токаев"
18.12.2020,Аким Алматы рассказал о создании инфраструктуры для IT-бизнеса,"Это может ускорить появление новых технологичных компаний, считает Бакытжан Сагинтаев"
18.12.2020,Столица и Атырауская область  в «красной» зоне по COVID-19,В «желтой» зоне 5 областей
17.12.2020,В Карагандинской области снимут санпосты,Решение принято после рассмотрения материалов по заболеваемости коронавирусом в регионе
17.12.2020,Кандидат от партии Nur Otan поздравила многодетную маму,Жительница Семея получила новое жилье в микрорайоне Карагайлы
17.12.2020,«Nur Otan» проведет в районе Тереңкөл свыше 70 мероприятий,Об этом рассказала руководитель районного предвыборного штаба партии Назигуль Алипова
16.12.2020,Мировые лидеры поздравили казахстанцев с Днем Независимости,"Телеграммы направили Си Цзиньпин, Император Нарухито, Королева Елизавета ІІ"
16.12.2020,Кандидаты в депутаты призвали активно участвовать в выборах,Представители партии Nur Otan рассказали о предвыборной программе и ответили на вопросы жителей Уральска
16.12.2020,Президент поздравил казахстанцев с Днем Независимости,"Мы сильны единством и сплоченностью, написал Касым-Жомарт Токаев"
16.12.2020,В Казахстане отмечают День Независимости,Страна празднует 29 лет с момента приобретения суверенитета
15.12.2020,Налоговой амнистией воспользовались 84 тысячи алматинцев,"Им списано 209,2 млн тенге пени"
15.12.2020,Купить или арендовать участок можно через egov.kz,Пилотный проект запустили в Актобе
15.12.2020,Как в Алматы будут работать ТРЦ и рынки в праздничные дни,В департаменте санитарно-эпидемиологического контроля города разъяснили график работы объектов
15.12.2020,Филиал Nur Otan провел торжественное собрание,50 человек получили партийные билеты
15.12.2020,В приоритете социально ориентированный район,О создании безбарьерной среды для людей с особыми потребностями рассказал Сарсенбай Бекшенов
15.12.2020,Потребителям вернули более 166 млн тенге,Комитет по защите прав потребителей подвел итоги работы за 11 месяцев
15.12.2020,Сотрудники KazakhExport отмечены высокими наградами,В числе награжденных Мейрамбек Жангалиев и Жулдыз Сарткожинова
15.12.2020,Касым-Жомарт Токаев получает поздравительные телеграммы,"С Днем Независимости казахстанцев поздравили Франк-Вальтер Штайнмайер, Папа Римский Франциск, Талант Мамытов"
15.12.2020,В Алматы открыли торговые точки для поддержки многодетных и малообеспеченных семей,Это одна из мер поддержки женщин-предпринимательниц
15.12.2020,Какие перемены необходимы селам,О своей предвыборной программе рассказал кандидат в депутаты маслихата Бородулихинского района ВКО Болат Сабитов
15.12.2020,Как будут работать ТРЦ и рынки столицы в праздничные дни,"Санврач Жанна Пралиева отметила, что Нур-Султан находится в красной зоне"
15.12.2020,Расширяя границы информационного потока,Партия Nur Otan уделяет важное значение ознакомлению населения сельских округов с предвыборной программой
15.12.2020,Nur Otan: Молодежь всегда в приоритете!,О мерах привлечения молодежи в село и создании условий рассказали кандидаты в депутаты акмолинского областного и кокшетауского городского маслихатов
15.12.2020,"Проект Алии Назарбаевой, завод за 65 млн евро, инвестпроекты столицы",Обзор новостей
14.12.2020,Президент принял верительные грамоты у послов четырех стран,"Касым-Жомарт Токаев поздравил послов Франции, Украины, Северной Македонии и Пакистана с началом дипломатической миссии"
14.12.2020,Завершены учения по кибербезопасности,По результатам учений выявлены проблемные вопросы в обеспечении информационной безопасности
14.12.2020,Президент России поздравил казахстанцев с Днем независимости,Владимир Путин направил телеграмму на имя Касым-Жомарта Токаева
14.12.2020,Дональд Трамп поздравил Касым-Жомарта Токаева с Днем Независимости РК,"Президент США отметил, что сотрудничество в борьбе с COVID-19 было плодотворным и соответствовало Расширенному стратегическому партнерству"
14.12.2020,Новый пакет реформ представят в начале 2021 года,"Реализация системных мер в экономике, социальной сфере и экологии будет продолжена, сказал Президент"
14.12.2020,Олеся Баимова: За любыми словами должны стоять дела!,Кандидат в депутаты Бурабайского маслихата Олеся Баимова рассказала о семи приоритетных направлениях развития района
14.12.2020,"Орденами награждены Аскар Мамин, Амандык Баталов, Владимир Ким",Касым-Жомарт Токаев вручил госнаграды в преддверии Дня Независимости
14.12.2020,Кандидаты от партии Nur Otan встретились с избирателями в Кокшетау,"Партийцы представили предвыборную программу и  призвали проявить свою гражданскую позицию, придя на выборы 10 января"
14.12.2020,"Нужно решать проблемы, а не плодить отписки - Женис Касымбек раскритиковал акимов","Он напомнил, что соцсети должны быть эффективным каналом обратной связи"
14.12.2020,В Алматы будут субсидировать расходы на питание детей в частных детсадах,Рассмотрены критерии выбора частных дошкольных организаций
14.12.2020,Будут усилены меры поддержки молодежи,"Акцент будет сделан на создании социальных лифтов, решении проблем с жильем, трудоустройством, образовании"
14.12.2020,"Стратегия ЕАЭС, умное регулирование бизнеса, онлайн-аукционы",Обзор новостей
12.12.2020,Глава РК подписал закон о преобразовании городов районного значения,Больше трети из них не соответствуют этому статусу
12.12.2020,Экс-сотрудников аэропорта столицы осудили за хищение и взятки,Сумма их арестованного имущества составила 401 млн тенге
12.12.2020,Топ-5 популярных статей на Kapital.kz,"Правила покупки жилья на пенсионные накопления, новый владелец СК Kaspi и «шокирующие предсказания» Saxo Bank"
12.12.2020,Сколько государство выплатило многодетным мамам,Семьи с 4 и более детьми могут получать пособие независимо от дохода
11.12.2020,Какие невыгодные для РК пункты исключили из стратегии ЕАЭС,Об этом рассказал министр торговли и интеграции Бахыт Султанов
11.12.2020,Президент РК поддерживает доработанный проект стратегии ЕАЭС,"В документе учтены предложения Казахстана, сказал Касым-Жомарт Токаев"
11.12.2020,Будут ли устанавливать блокпосты в Нур-Султане,"Какие меры примут в связи с тем, что 10 декабря столица включена в красную зону"
11.12.2020,Школы столицы хотят перевести на дистанционный формат,Также рассматривается вопрос об ужесточении карантина
11.12.2020,"Болат Жамишев: Эта книга о событиях, к которым я имел отношение",Финансист презентовал свою первую книгу
11.12.2020,Эксперты рекомендовали одобрить вакцину Pfizer в США,"Микробиолог Гарварда Эрик Рубин заявил, что эффективность препарата «огромна», а сама вакцина «очень сильна»"
10.12.2020,Экс-акима Куанышбека Искакова осудили на 7 лет,Суд вынес приговор еще 4 фигурантам дела
10.12.2020,В Казахстане ужесточат наказание за незаконную вырубку деревьев,Правительство внесет в Парламент законопроект по вопросам сохранения объектов растительного мира
10.12.2020,"Капитал коллекторов, соглашения по госзакупкам, активы Булата Утемуратова",Обзор новостей
09.12.2020,Системе госуправления предстоит перезагрузка,"Она должна стать «клиентоориентированной», а главный клиент – граждане Казахстана, отметил Президент"
09.12.2020,Президент поручил определить первоочередные реформы,"Как можно меньше красивых слов, как можно больше содержания, сказал Касым-Жомарт Токаев"
09.12.2020,Алматы может последовать примеру столицы,Рассматривается график работы ТРЦ и гипермаркетов в предпраздничные дни
09.12.2020,В Алматы не будут ограничивать работу «бесконтактного» бизнеса,"Жандарбек Бекшин сообщил, что эпидемиологическая ситуация в городе остается напряженной"
09.12.2020,Новые карантинные меры примут в Алматы,Предприятия должны перевести на удаленный режим до 80% сотрудников
09.12.2020,ТРЦ и гипермаркеты столицы хотят перевести на круглосуточную работу,Акимат обсуждает эту меру с санитарными врачами
09.12.2020,Алтай Кульгинов рассказал о проекте LRT,"С учетом экономической ситуации о втором этапе речь пока не идет, сказал аким столицы"
09.12.2020,Государство намерено защитить интересы букмекеров и игроков,Новый Закон об игорном бизнесе должен сформировать цивилизованный рынок азартных игр
09.12.2020,В Мажилисе рассмотрели проект закона о коллекторской деятельности,Предлагается установить требования к минимальному размеру уставного капитала коллекторских агентств не менее 10 млн тенге
09.12.2020,"Поддержка благотворительности, акционеры KAZ Minerals, генплан Алматы",Обзор новостей
08.12.2020,Генплан Алматы планируют утвердить в I квартале 2021 года,О работе над проектом рассказал глава управления городского планирования и урбанистики Алмасхан Ахмеджанов
08.12.2020,Благотворительные организации смогут получать льготные кредиты,"Нужны эффективные механизмы стимулирования и поощрения социально ориентированной деятельности, считает Президент"
08.12.2020,В СКО планируют снять локдаун выходного дня,В регионе снижается количество заболевших коронавирусом
08.12.2020,Как будет работать единая информсистема защиты прав потребителей,Платформа начнет работать с 1 января 2021 года
08.12.2020,"Отслеживание грузов, использование накоплений, оценка киберрисков",Обзор новостей
07.12.2020,"Производство вакцины, цифровой учет МСБ,  сокращение рейсов",Обзор новостей
06.12.2020,В столице проходят киберучения,Из-за этого возможны проблемы с доступом к некоторым зарубежным интернет-ресурсам
05.12.2020,Президент поблагодарил волонтеров за работу,"Это настоящий патриотизм, считает Касым-Жомарт Токаев"
05.12.2020,Самые интересные новости на Kapital.kz за неделю,"Дивиденды КазТрансОйла, работа ЦОНов и инвестиции в стартап"
04.12.2020,В Минздраве рассказали о производстве вакцины Спутник V,Выпуск препарата в РК позволит сократить логистические издержки
04.12.2020,С 10 декабря сократят число рейсов в Турцию,Об этом сообщает министерство индустрии и инфраструктурного развития РК
04.12.2020,В Президентский кадровый резерв 2.0 войдут 50 человек,Анар Жаилганова рассказала о работе Агентства по делам госслужбы и исполнении поручений главы государства
04.12.2020,С 22 декабря в Казахстане начнется производство вакцины Спутник V,Запуск массовой добровольной вакцинации населения против COVID-19 планируется с начала 2021 года
04.12.2020,"Акции Казахалтына, экономия Самрук-Казыны, вознаграждение ЕНПФ",Обзор новостей
03.12.2020,Госслужащие не будут занимать должности больше 8 лет,Норма вступает в силу с 1 января 2021 года
03.12.2020,Статус 13 городов районного значения изменят,"Местные жители смогут воспользоваться мерами господдержки, которая предусмотрена для сельчан"
03.12.2020,Сенат избрал судей Верховного суда,Ими стали Сакен Абдолла и Мадениет Омарбекова
03.12.2020,Бакытжан Сагинтаев: Жесткого локдауна в Алматы не будет,Аким рассказал об эпидемиологической ситуации в городе
03.12.2020,"Выпуск вакцин, цифровизация АПК, штрафы финорганизаций",Обзор новостей
02.12.2020,На саммите ОДКБ приняли 15 документов,Председательство в организации перешло к Таджикистану
02.12.2020,Водители смогут не возить с собой права и техпаспорт,"Когда весь мир несется по «цифровому автобану», нельзя оставаться на обочине, считает Нурлан Нигматулин"
02.12.2020,На модернизацию семи ж/д вокзалов потребуется 800 млн тенге,"По словам Бейбута Атамкулова, определить источники и механизмы финансирования должны акиматы"
02.12.2020,Полномочия депутата мажилиса Нуржана Альтаева прекращены,Об этом говорится в постановлении ЦИКа
02.12.2020,В каком направлении развиваться рынку онлайн-образования РК,"На такой формат обучения приходится 4% от мирового рынка образования, однако сфера показывает впечатляющий прирост"
02.12.2020,"Ограничения в перевозках, новый аэропорт Туркестана, военное сотрудничество",Обзор новостей
01.12.2020,Военные стран ОДКБ обсудили вопросы сотрудничества,Заседание Совета министров обороны прошло в онлайн формате
01.12.2020,Оптово-распределительный центр построили в Петропавловске,Здесь можно будет хранить до 10 тысяч тонн овощей
01.12.2020,В Казахстане празднуют День Первого Президента,"Поздравительные телеграммы направили Тони Блэр, Шавкат Мирзиёев, Пан Ги Мун"
01.12.2020,Аэропорт Туркестана получил сертификат годности аэродрома,Проверку провела комиссия Авиационной администрации
30.11.2020,Средства Нацфонда неприкосновенны - Марат Бекетаев,Министр юстиции высказался по делу Стати
30.11.2020,"Тренды банковского сектора, выход на рынок Узбекистана, борьба с COVID-19",Обзор новостей
28.11.2020,Сингапур поможет Казахстану развивать e-commers,У стран уже есть опыт экономического сотрудничества
28.11.2020,Изменился график движения поездов в метро Алматы,Интервал между поездами будет от 8 до 17 минут
28.11.2020,Рейтинг самых популярных статей недели на Kapital.kz,"Наказание за вырубку деревьев возле Sulpak, наращивание грузопотока и прогноз по рейтингу Народного банка"
28.11.2020,Аким Алматы прокомментировал вероятность ужесточения карантина,Бакытжан Сагинтаев призвал всех соблюдать масочный режим
27.11.2020,В Казахстане могут ужесточить карантин в декабре-январе,"В Минздраве рассказали, что 5 областей страны остаются в красной зоне"
27.11.2020,Курс «Семейные финансы» пройдут 100 семей,Для участия необходимо пройти регистрацию на FinLIFE.kz
27.11.2020,В коррупции подозревают сотрудников Минэнерго и акиматов,Один из подозреваемых по уголовному делу - сотрудник Канцелярии премьер-министра
27.11.2020,Перевести на удаленку до 80% сотрудников рекомендовал Жандарбек Бекшин,"Эпидемиологическая ситуация в Алматы остается напряженной, сказал санврач"
27.11.2020,Жанна Пралиева объяснила алгоритм работы ТРЦ по субботам,Заполняемость в торговых объектах не должна превышать 30% от проектной мощности
27.11.2020,"Выход из кризиса, облигации Народного банка Казахстана, поставки в Китай",Обзор новостей
26.11.2020,Централизованную покупку паводковой энергии могут внедрить в РК,"По мнению депутатов, это повлияет на конечный тариф для потребителей"
25.11.2020,Суд оставил в силе решение о лишении КазАТК лицензии,Об этом сообщили в пресс-службе Минобразования и науки
25.11.2020,Дело о вырубке деревьев в Алматы переквалифицировано,О ходе расследования рассказал заместитель начальника департамента полиции города Рустам Абдрахманов
25.11.2020,Nur Otan утвердил список из 126 кандидатов в депутаты мажилиса,"В числе кандидатов Дарига Назарбаева, Аскар Мамин, Ахметжан Есимов"
25.11.2020,"Кредиты на борьбу с Covid-19, запас зерна, барьеры в ЕАЭС",Обзор новостей
24.11.2020,Президент поручил наказать виновных в вырубке деревьев возле Sulpak,Природоохранная прокуратура начала досудебное расследование
24.11.2020,К 2025 году долю переработки отходов планируют довести до 30%,Этому поспособствует строительство мусороперерабатывающих заводов
24.11.2020,В РК разработают проект Генеральной схемы газификации,Документ будет подготовлен до 1 апреля 2021 года
24.11.2020,"Облигации Bank RBK, кредитование предпринимателей, сертификация аэропорта",Обзор новостей
23.11.2020,В РК изменят порядок регулирования цен на антиковидные препараты,"Кроме того, чтобы обеспечить прозрачность исследований, лаборатории интегрируют с единой информационной системой"
23.11.2020,Столичный аэропорт получил сертификат Евросоюза,Это позволит упростить грузоперевозки в страны ЕС
23.11.2020,Президент: Я поддерживаю альтернативную энергетику,"Солнечная энергетика в будущем может решить целый ряд проблем, считает Касым-Жомарт Токаев"
23.11.2020,Президент посетил новые спортивные объекты Караганды,Также Касым-Жомарт Токаев  побывал в новой школе-гимназии
23.11.2020,Rent a Toyota: аренда автомобилей у официальных дилеров,"Поездки одного дня, перемещение между городами или транспорт для гостей"
23.11.2020,"Поставки в Китай, льготные кредиты, работа в индустриальной зоне Алматы",Обзор новостей
22.11.2020,ИНФОРМАЦИОННОЕ СООБЩЕНИЕ Gakku Media,"Общие условия  предоставления эфирного времени на телеканале «Gakku Media» кандидатам, избираемых по партийным спискам, участвующим в очередных выборах депутатов Мажилиса Парламента РК"
22.11.2020,ИНФОРМАЦИОННОЕ СООБЩЕНИЕ Grand FM,"Общие условия  предоставления эфирного времени на радиоканале «Love Radio» кандидатам, избираемых по партийным спискам, участвующим в очередных выборах депутатов Мажилиса Парламента РК"
21.11.2020,При взрыве газового баллона в кафе столицы пострадали 33 человека,Семье погибшей в ЧП девушки будет оказана помощь
21.11.2020,Пять интересных новостей на Kapital.kz,"Изменения в Налоговом кодексе, новые монеты и льготное кредитование МСБ"
21.11.2020,Опубликовано новое постановление санврача столицы,ТРЦ разрешили работать по субботам
21.11.2020,ИНФОРМАЦИОННОЕ СООБЩЕНИЕ ТОО «Издательский дом Капитал»,"Общие условия  предоставления печатной площади
информационного агентства «www.kapital.kz» кандидатам, участвующим в очередных выборах в депутаты маслихатов РК 10 января 2021 года"
20.11.2020,Главного санврача назначили в СКО,На должность утвержден Арман Кушбасов
20.11.2020,Казахстанцы могут внести предложения по Кодексу соцобеспечения,Разработка концепции документа начнется во II квартале 2021 года
20.11.2020,ИНФОРМАЦИОННОЕ СООБЩЕНИЕ ТОО «FOCUS Media Kazakhstan»,"Общие условия  предоставления эфирного времени на радиоканале «Той Думан» кандидатам, участвующим в очередных выборах в депутаты маслихатов РК 10 января 2021 года"
20.11.2020,ИНФОРМАЦИОННОЕ СООБЩЕНИЕ Тамаша FM,"Общие условия  предоставления эфирного времени на радиоканале «Радио Дача» кандидатам, избираемых по партийным спискам, участвующим в очередных выборах депутатов Мажилиса Парламента РК"
20.11.2020,ИНФОРМАЦИОННОЕ СООБЩЕНИЕ FOCUS Media Kazakhstan,"Общие условия  предоставления эфирного времени на радиоканале «Той Думан» кандидатам, избираемых по партийным спискам, участвующим в очередных выборах депутатов Мажилиса Парламента РК"
20.11.2020,"Оснащение войск, поставки ИВЛ, расходы бюджета",Обзор новостей
19.11.2020,Президент обозначил приоритеты в оснащении войск,Также поручил создать Единого оператора информационно-коммуникационной инфраструктуры военного назначения
19.11.2020,В течение 3 лет выплаты военнослужащим увеличат на 30%,Об этом сказал Касым-Жомарт Токаев
19.11.2020,ИНФОРМАЦИОННОЕ СООБЩЕНИЕ Той Думан,"Общие условия  предоставления эфирного времени на телеканале «Той Думан» кандидатам, избираемых по партийным спискам, участвующим в очередных выборах депутатов Мажилиса Парламента РК"
19.11.2020,ИНФОРМАЦИОННОЕ СООБЩЕНИЕ ТОО «Тамаша FM»,"Общие условия  предоставления эфирного времени на радиоканале «Радио Дача» кандидатам, участвующим в очередных выборах в депутаты маслихатов РК 10 января 2021 года"
19.11.2020,ИНФОРМАЦИОННОЕ СООБЩЕНИЕ kapital.kz,"Общие условия  предоставления kapital.kz кандидатам, избираемых по партийным спискам, участвующим в очередных выборах депутатов Мажилиса Парламента РК"
19.11.2020,ИНФОРМАЦИОННОЕ СООБЩЕНИЕ Grand FM,"Общие условия предоставления эфирного времени на радиоканале «Love Radio» кандидатам, участвующим в очередных выборах в депутаты маслихатов РК 10 января 2021 года"
